,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Time,Payment,cogs,gross margin percentage,gross income,Rating,Day,Date(dd-mm-yyyy),Month
685,685,685,685,685,685,685,399-46-5918,C,Naypyitaw,Normal,Female,Electronic accessories,85.98,8,34.392,722.232,19:01:00,Cash,687.84,4.761904762,34.392,8.2,Thursday,28-02-2019,February
686,686,686,686,686,686,686,120-06-4233,C,Naypyitaw,Normal,Male,Electronic accessories,30.61,6,9.183,192.843,20:36:00,Cash,183.66,4.761904762,9.183,9.3,Tuesday,12/3/2019,March
687,687,687,687,687,687,687,285-68-5083,C,Naypyitaw,Member,Female,Sports and travel,24.74,3,3.711,77.931,17:47:00,Credit card,74.22,4.761904762,3.711,10.0,Friday,15-02-2019,February
688,688,688,688,688,688,688,803-83-5989,C,Naypyitaw,Normal,Male,Home and lifestyle,55.73,6,16.719,351.099,10:55:00,Ewallet,334.38,4.761904762,16.719,7.0,Sunday,24-02-2019,February
689,689,689,689,689,689,689,838-78-4295,C,Naypyitaw,Normal,Female,Health and beauty,33.47,2,3.347,70.287,15:43:00,Ewallet,66.94,4.761904762,3.347,6.7,Sunday,10/2/2019,February
690,690,690,690,690,690,690,393-65-2792,C,Naypyitaw,Normal,Male,Food and beverages,89.48,10,44.74,939.54,12:46:00,Credit card,894.8,4.761904762,44.74,9.6,Sunday,6/1/2019,January
691,691,691,691,691,691,691,796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,62.12,10,31.06,652.26,16:19:00,Cash,621.2,4.761904762,31.06,5.9,Monday,11/2/2019,February
692,692,692,692,692,692,692,841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,75.91,6,22.773,478.233,18:21:00,Cash,455.46,4.761904762,22.773,8.7,Saturday,9/3/2019,March
693,693,693,693,693,693,693,732-94-0499,C,Naypyitaw,Normal,Female,Electronic accessories,41.65,10,20.825,437.325,17:04:00,Credit card,416.5,4.761904762,20.825,5.4,Sunday,13-01-2019,January
694,694,694,694,694,694,694,263-10-3913,C,Naypyitaw,Member,Male,Fashion accessories,49.04,9,22.068,463.428,14:20:00,Credit card,441.36,4.761904762,22.068,8.6,Wednesday,9/1/2019,January
695,695,695,695,695,695,695,829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.155,822.255,16:24:00,Ewallet,783.1,4.761904762,39.155,6.6,Tuesday,5/3/2019,March
696,696,696,696,696,696,696,756-01-7507,C,Naypyitaw,Normal,Female,Health and beauty,20.38,5,5.095,106.995,18:56:00,Cash,101.9,4.761904762,5.095,6.0,Tuesday,22-01-2019,January
697,697,697,697,697,697,697,870-72-4431,C,Naypyitaw,Normal,Female,Health and beauty,99.19,6,29.757,624.897,14:42:00,Credit card,595.14,4.761904762,29.757,5.5,Monday,21-01-2019,January
698,698,698,698,698,698,698,480-63-2856,C,Naypyitaw,Normal,Male,Food and beverages,19.25,8,7.7,161.7,18:37:00,Ewallet,154.0,4.761904762,7.7,6.6,Wednesday,23-01-2019,January
699,699,699,699,699,699,699,787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.072,337.512,18:45:00,Credit card,321.44,4.761904762,16.072,8.3,Saturday,23-02-2019,February
700,700,700,700,700,700,700,360-39-5055,C,Naypyitaw,Member,Male,Sports and travel,48.91,5,12.2275,256.7775,10:17:00,Cash,244.55,4.761904762,12.2275,6.6,Saturday,9/3/2019,March
701,701,701,701,701,701,701,730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,83.06,7,29.071,610.491,14:31:00,Ewallet,581.42,4.761904762,29.071,4.0,Tuesday,5/3/2019,March
702,702,702,702,702,702,702,362-58-8315,C,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,19.13,401.73,10:23:00,Cash,382.6,4.761904762,19.13,9.9,Monday,25-03-2019,March
703,703,703,703,703,703,703,565-80-5980,C,Naypyitaw,Member,Female,Home and lifestyle,47.38,4,9.476,198.996,10:25:00,Cash,189.52,4.761904762,9.476,7.1,Wednesday,23-01-2019,January
704,704,704,704,704,704,704,225-32-0908,C,Naypyitaw,Normal,Female,Sports and travel,44.86,10,22.43,471.03,19:54:00,Ewallet,448.6,4.761904762,22.43,8.2,Saturday,26-01-2019,January
705,705,705,705,705,705,705,512-91-0811,C,Naypyitaw,Normal,Male,Health and beauty,89.75,1,4.4875,94.2375,20:05:00,Credit card,89.75,4.761904762,4.4875,6.6,Wednesday,6/2/2019,February
706,706,706,706,706,706,706,871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,3.735,78.435,13:11:00,Cash,74.7,4.761904762,3.735,4.1,Saturday,9/2/2019,February
707,707,707,707,707,707,707,163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,19:20:00,Cash,48.71,4.761904762,2.4355,4.1,Tuesday,26-03-2019,March
708,708,708,708,708,708,708,189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,35.3475,742.2975,13:22:00,Cash,706.95,4.761904762,35.3475,7.2,Friday,1/3/2019,March
709,709,709,709,709,709,709,551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,10.3815,218.0115,11:27:00,Cash,207.63,4.761904762,10.3815,4.9,Friday,1/2/2019,February
710,710,710,710,710,710,710,628-34-3388,C,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,8.214,172.494,20:54:00,Credit card,164.28,4.761904762,8.214,7.9,Saturday,5/1/2019,January
711,711,711,711,711,711,711,588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,10:43:00,Cash,305.82,4.761904762,15.291,4.2,Sunday,24-03-2019,March
712,712,712,712,712,712,712,861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,860.685,14:30:00,Cash,819.7,4.761904762,40.985,9.2,Sunday,3/3/2019,March
713,713,713,713,713,713,713,210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,98.21,3,14.7315,309.3615,10:41:00,Credit card,294.63,4.761904762,14.7315,7.8,Tuesday,5/2/2019,February
714,714,714,714,714,714,714,237-01-6122,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.3555,763.4655,20:31:00,Credit card,727.11,4.761904762,36.3555,9.5,Friday,1/2/2019,February
715,715,715,715,715,715,715,225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,13:01:00,Credit card,81.06,4.761904762,4.053,7.1,Saturday,2/3/2019,March
716,716,716,716,716,716,716,659-36-1684,C,Naypyitaw,Member,Male,Sports and travel,57.12,7,19.992,419.832,12:02:00,Credit card,399.84,4.761904762,19.992,6.5,Saturday,12/1/2019,January
717,717,717,717,717,717,717,336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,19:52:00,Credit card,511.28,4.761904762,25.564,4.6,Wednesday,13-03-2019,March
718,718,718,718,718,718,718,189-08-9157,C,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,14.2785,299.8485,16:17:00,Credit card,285.57,4.761904762,14.2785,5.9,Tuesday,8/1/2019,January
719,719,719,719,719,719,719,663-86-9076,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,575.736,15:57:00,Ewallet,548.32,4.761904762,27.416,8.5,Tuesday,8/1/2019,January
720,720,720,720,720,720,720,483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,16:43:00,Ewallet,487.8,4.761904762,24.39,5.3,Friday,8/3/2019,March
721,721,721,721,721,721,721,597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,19:39:00,Cash,270.66,4.761904762,13.533,6.2,Monday,18-02-2019,February
722,722,722,722,722,722,722,731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,13:00:00,Credit card,898.0,4.761904762,44.9,5.4,Wednesday,23-01-2019,January
723,723,723,723,723,723,723,280-17-4359,C,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950.25,13:48:00,Cash,905.0,4.761904762,45.25,8.1,Friday,25-01-2019,January
724,724,724,724,724,724,724,338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,19:57:00,Cash,686.0,4.761904762,34.3,9.1,Tuesday,5/2/2019,February
725,725,725,725,725,725,725,488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,10:36:00,Credit card,30.41,4.761904762,1.5205,8.4,Friday,22-02-2019,February
726,726,726,726,726,726,726,458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,17:11:00,Credit card,277.56,4.761904762,13.878,9.5,Friday,8/3/2019,March
727,727,727,727,727,727,727,568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,12:46:00,Credit card,264.56,4.761904762,13.228,5.6,Tuesday,19-03-2019,March
728,728,728,728,728,728,728,584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,16:07:00,Credit card,241.92,4.761904762,12.096,7.3,Monday,11/3/2019,March
729,729,729,729,729,729,729,214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.824,18:23:00,Ewallet,98.88,4.761904762,4.944,9.9,Thursday,7/2/2019,February
730,730,730,730,730,730,730,400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.388,680.148,13:05:00,Cash,647.76,4.761904762,32.388,9.3,Monday,28-01-2019,January
731,731,731,731,731,731,731,894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.712,19:39:00,Credit card,345.44,4.761904762,17.272,8.3,Saturday,19-01-2019,January
732,732,732,732,732,732,732,423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,19:42:00,Ewallet,152.8,4.761904762,7.64,6.5,Wednesday,30-01-2019,January
733,733,733,733,733,733,733,234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,13:32:00,Cash,955.8,4.761904762,47.79,4.8,Wednesday,16-01-2019,January
734,734,734,734,734,734,734,733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,19:17:00,Cash,166.8,4.761904762,8.34,6.3,Sunday,3/3/2019,March
735,735,735,735,735,735,735,139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,10:50:00,Credit card,157.57,4.761904762,7.8785,4.8,Wednesday,13-02-2019,February
736,736,736,736,736,736,736,342-65-4817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,16:47:00,Ewallet,260.4,4.761904762,13.02,9.9,Monday,28-01-2019,January
737,737,737,737,737,737,737,130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,10:00:00,Cash,449.82,4.761904762,22.491,5.7,Saturday,9/2/2019,February
738,738,738,738,738,738,738,434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.148,11:51:00,Cash,307.76,4.761904762,15.388,7.7,Wednesday,23-01-2019,January
739,739,739,739,739,739,739,824-88-3614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.204,15:00:00,Ewallet,274.48,4.761904762,13.724,5.7,Friday,25-01-2019,January
740,740,740,740,740,740,740,593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,20:50:00,Credit card,279.24,4.761904762,13.962,5.9,Monday,28-01-2019,January
741,741,741,741,741,741,741,286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,19:08:00,Cash,790.2,4.761904762,39.51,9.2,Saturday,16-03-2019,March
742,742,742,742,742,742,742,556-86-3144,C,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,19:30:00,Cash,74.29,4.761904762,3.7145,5.0,Sunday,13-01-2019,January
743,743,743,743,743,743,743,848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,18:03:00,Cash,87.4,4.761904762,4.37,4.9,Tuesday,26-03-2019,March
744,744,744,744,744,744,744,699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,19:58:00,Credit card,166.0,4.761904762,8.3,8.2,Tuesday,12/3/2019,March
745,745,745,745,745,745,745,420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,19:57:00,Credit card,356.95,4.761904762,17.8475,5.5,Sunday,17-02-2019,February
746,746,746,746,746,746,746,606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.745,120.645,10:01:00,Credit card,114.9,4.761904762,5.745,6.8,Tuesday,29-01-2019,January
747,747,747,747,747,747,747,426-39-2418,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,10:02:00,Cash,429.87,4.761904762,21.4935,9.8,Monday,14-01-2019,January
748,748,748,748,748,748,748,672-51-8681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,629.8425,18:19:00,Credit card,599.85,4.761904762,29.9925,9.7,Friday,4/1/2019,January
749,749,749,749,749,749,749,263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,17:38:00,Ewallet,285.3,4.761904762,14.265,7.8,Monday,18-03-2019,March
750,750,750,750,750,750,750,677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.307,18:08:00,Cash,839.34,4.761904762,41.967,8.8,Wednesday,16-01-2019,January
751,751,751,751,751,751,751,389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0025,18:06:00,Cash,59.05,4.761904762,2.9525,9.4,Sunday,17-02-2019,February
752,752,752,752,752,752,752,279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,13.167,12:38:00,Cash,12.54,4.761904762,0.627,8.2,Thursday,21-02-2019,February
753,753,753,753,753,753,753,746-68-6593,C,Naypyitaw,Member,Female,Sports and travel,87.16,2,8.716,183.036,14:29:00,Credit card,174.32,4.761904762,8.716,9.7,Friday,11/1/2019,January
754,754,754,754,754,754,754,583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.412,155.652,16:24:00,Ewallet,148.24,4.761904762,7.412,9.7,Thursday,31-01-2019,January
755,755,755,755,755,755,755,211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.3525,91.4025,15:16:00,Credit card,87.05,4.761904762,4.3525,4.9,Monday,28-01-2019,January
756,756,756,756,756,756,756,755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.155,17:07:00,Credit card,221.1,4.761904762,11.055,8.6,Tuesday,5/3/2019,March
757,757,757,757,757,757,757,142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,18:37:00,Credit card,186.4,4.761904762,9.32,6.0,Thursday,28-02-2019,February
758,758,758,758,758,758,758,662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,19:06:00,Credit card,351.9,4.761904762,17.595,8.4,Sunday,17-03-2019,March
759,759,759,759,759,759,759,883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.219,19:44:00,Credit card,28.78,4.761904762,1.439,7.2,Saturday,2/3/2019,March
760,760,760,760,760,760,760,380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.188,276.948,13:05:00,Credit card,263.76,4.761904762,13.188,6.9,Thursday,7/2/2019,February
761,761,761,761,761,761,761,821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,14:53:00,Ewallet,65.8,4.761904762,3.29,5.6,Thursday,7/3/2019,March
762,762,762,762,762,762,762,808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,17:22:00,Credit card,141.88,4.761904762,7.094,6.9,Thursday,14-03-2019,March
763,763,763,763,763,763,763,687-15-1097,C,Naypyitaw,Member,Female,Health and beauty,21.12,2,2.112,44.352,19:17:00,Cash,42.24,4.761904762,2.112,9.7,Thursday,3/1/2019,January
764,764,764,764,764,764,764,526-86-8552,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,17:36:00,Cash,218.2,4.761904762,10.91,7.1,Monday,7/1/2019,January
765,765,765,765,765,765,765,376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.084,400.764,13:23:00,Ewallet,381.68,4.761904762,19.084,6.4,Saturday,2/2/2019,February
766,766,766,766,766,766,766,537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,16:28:00,Cash,709.9,4.761904762,35.495,5.7,Wednesday,20-03-2019,March
767,767,767,767,767,767,767,523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,13:29:00,Credit card,37.0,4.761904762,1.85,7.9,Wednesday,6/3/2019,March
768,768,768,768,768,768,768,593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,14:49:00,Cash,74.86,4.761904762,3.743,6.9,Sunday,24-03-2019,March
769,769,769,769,769,769,769,226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.6875,224.4375,12:02:00,Cash,213.75,4.761904762,10.6875,9.5,Thursday,31-01-2019,January
770,770,770,770,770,770,770,558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,17:20:00,Ewallet,194.95,4.761904762,9.7475,6.0,Thursday,14-03-2019,March
771,771,771,771,771,771,771,211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,13:42:00,Cash,259.6,4.761904762,12.98,7.5,Sunday,3/3/2019,March
772,772,772,772,772,772,772,727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,14:44:00,Cash,115.36,4.761904762,5.768,6.4,Friday,29-03-2019,March
773,773,773,773,773,773,773,779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.4305,93.0405,10:21:00,Cash,88.61,4.761904762,4.4305,7.7,Saturday,19-01-2019,January
774,774,774,774,774,774,774,446-47-6729,C,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,9.982,209.622,18:09:00,Credit card,199.64,4.761904762,9.982,6.7,Wednesday,2/1/2019,January
775,775,775,775,775,775,775,735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,15:31:00,Cash,48.61,4.761904762,2.4305,4.4,Monday,25-02-2019,February
776,776,776,776,776,776,776,181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.933,145.593,19:05:00,Ewallet,138.66,4.761904762,6.933,9.7,Tuesday,5/2/2019,February
777,777,777,777,777,777,777,227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.065,820.365,20:51:00,Cash,781.3,4.761904762,39.065,4.4,Sunday,10/2/2019,February
778,778,778,778,778,778,778,174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,208.677,17:29:00,Cash,198.74,4.761904762,9.937,5.2,Thursday,14-02-2019,February
779,779,779,779,779,779,779,428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,66.402,10:25:00,Cash,63.24,4.761904762,3.162,7.3,Saturday,9/2/2019,February
780,780,780,780,780,780,780,603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.79,5,18.6975,392.6475,11:34:00,Cash,373.95,4.761904762,18.6975,4.9,Thursday,10/1/2019,January
781,781,781,781,781,781,781,704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,18:58:00,Credit card,207.69,4.761904762,10.3845,8.1,Monday,11/3/2019,March
782,782,782,782,782,782,782,787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,185.094,16:28:00,Ewallet,176.28,4.761904762,8.814,8.4,Monday,18-02-2019,February
783,783,783,783,783,783,783,649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,20:26:00,Cash,206.37,4.761904762,10.3185,5.5,Tuesday,26-02-2019,February
784,784,784,784,784,784,784,622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.971,41.391,15:08:00,Cash,39.42,4.761904762,1.971,8.4,Friday,18-01-2019,January
785,785,785,785,785,785,785,719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,16:30:00,Cash,377.04,4.761904762,18.852,8.6,Tuesday,12/3/2019,March
786,786,786,786,786,786,786,835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,13:48:00,Ewallet,73.5,4.761904762,3.675,8.5,Sunday,24-03-2019,March
787,787,787,787,787,787,787,633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,12:58:00,Credit card,142.95,4.761904762,7.1475,9.5,Thursday,28-03-2019,March
788,788,788,788,788,788,788,416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,16:24:00,Ewallet,485.15,4.761904762,24.2575,9.3,Wednesday,30-01-2019,January
789,789,789,789,789,789,789,725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,10:13:00,Cash,714.0,4.761904762,35.7,4.7,Sunday,20-01-2019,January
790,790,790,790,790,790,790,860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,14:53:00,Credit card,993.0,4.761904762,49.65,6.6,Friday,15-02-2019,February
791,791,791,791,791,791,791,320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,15:44:00,Cash,30.24,4.761904762,1.512,8.4,Monday,4/3/2019,March
792,792,792,792,792,792,792,632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,20:01:00,Credit card,375.5,4.761904762,18.775,9.3,Friday,8/3/2019,March
793,793,793,793,793,793,793,554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,13:45:00,Cash,954.4,4.761904762,47.72,5.2,Wednesday,9/1/2019,January
794,794,794,794,794,794,794,605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,15:12:00,Cash,755.76,4.761904762,37.788,9.1,Wednesday,27-02-2019,February
795,795,795,795,795,795,795,471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,20:37:00,Ewallet,199.58,4.761904762,9.979,8.0,Thursday,7/3/2019,March
796,796,796,796,796,796,796,272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,16:23:00,Cash,164.96,4.761904762,8.248,7.1,Tuesday,19-02-2019,February
797,797,797,797,797,797,797,834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,12:12:00,Cash,326.72,4.761904762,16.336,9.1,Sunday,6/1/2019,January
798,798,798,798,798,798,798,122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,19:33:00,Cash,461.88,4.761904762,23.094,5.6,Thursday,14-03-2019,March
799,799,799,799,799,799,799,613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,14:28:00,Cash,143.6,4.761904762,7.18,5.4,Sunday,27-01-2019,January
800,800,800,800,800,800,800,730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,17:54:00,Ewallet,420.66,4.761904762,21.033,5.2,Thursday,14-03-2019,March
801,801,801,801,801,801,801,382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,12:25:00,Cash,252.48,4.761904762,12.624,8.9,Tuesday,29-01-2019,January
802,802,802,802,802,802,802,743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,18:17:00,Ewallet,668.43,4.761904762,33.4215,8.7,Friday,22-02-2019,February
803,803,803,803,803,803,803,595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.316,17:20:00,Ewallet,387.92,4.761904762,19.396,9.4,Wednesday,6/2/2019,February
804,804,804,804,804,804,804,462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,14:35:00,Cash,53.22,4.761904762,2.661,4.2,Tuesday,19-03-2019,March
805,805,805,805,805,805,805,153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,15:32:00,Ewallet,299.56,4.761904762,14.978,4.2,Friday,1/3/2019,March
806,806,806,806,806,806,806,689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,13:37:00,Cash,280.62,4.761904762,14.031,6.0,Monday,11/3/2019,March
807,807,807,807,807,807,807,394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.9615,14:55:00,Ewallet,486.63,4.761904762,24.3315,9.5,Sunday,27-01-2019,January
808,808,808,808,808,808,808,541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.512,12:31:00,Cash,241.44,4.761904762,12.072,8.1,Friday,15-02-2019,February
809,809,809,809,809,809,809,110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,20:18:00,Credit card,236.58,4.761904762,11.829,9.4,Monday,25-03-2019,March
810,810,810,810,810,810,810,651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,20:04:00,Credit card,184.88,4.761904762,9.244,6.2,Tuesday,12/3/2019,March
811,811,811,811,811,811,811,236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,13:38:00,Ewallet,13.98,4.761904762,0.699,9.8,Monday,4/2/2019,February
812,812,812,812,812,812,812,587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,17:30:00,Ewallet,684.53,4.761904762,34.2265,4.9,Saturday,16-02-2019,February
813,813,813,813,813,813,813,372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.955,125.055,19:24:00,Ewallet,119.1,4.761904762,5.955,5.4,Monday,28-01-2019,January
814,814,814,814,814,814,814,750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,13:48:00,Credit card,181.52,4.761904762,9.076,8.7,Tuesday,8/1/2019,January
815,815,815,815,815,815,815,186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,10:57:00,Ewallet,81.51,4.761904762,4.0755,9.2,Tuesday,22-01-2019,January
816,816,816,816,816,816,816,266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,13:57:00,Ewallet,115.8,4.761904762,5.79,7.5,Thursday,28-03-2019,March
817,817,817,817,817,817,817,740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,13:29:00,Cash,252.15,4.761904762,12.6075,9.8,Wednesday,23-01-2019,January
818,818,818,818,818,818,818,271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,13:00:00,Credit card,972.1,4.761904762,48.605,8.7,Friday,8/2/2019,February
